Source,Target,Weight,abs_weight,Lag,relationship_type,source_index,target_index,influences_target,influenced_by_target,strength_category
Factory_Issue_lag1_x_Sales_causal,Factory_Issue_x_Delivery_causal,3.0390958199529523e-06,3.0390958199529523e-06,1,lagged_1,33,12,False,False,very_weak
Factory_Issue_lag1_x_Sales_causal,is_weekend,-3.0162870729917997e-06,3.0162870729917997e-06,1,lagged_1,33,38,False,False,very_weak
Rainfall_lag1_x_Sales_causal,Temperature_x_Sunshine_causal,2.79589546810434e-06,2.79589546810434e-06,1,lagged_1,27,11,False,False,very_weak
Factory_Issue_x_Delivery_causal,Temperature,2.7305231762923472e-06,2.7305231762923472e-06,1,lagged_1,12,7,False,False,very_weak
Temperature_to_Humidity_ratio_causal,Rainfall_lag1_x_BDT_USD_causal,-2.600213638634609e-06,2.600213638634609e-06,1,lagged_1,18,36,False,False,very_weak
BDT_USD_lag1_x_Sales_causal,Production,2.5894550311418577e-06,2.5894550311418577e-06,0,contemporaneous,30,1,False,False,very_weak
Production_lag1_x_Sales_causal,iso_week,2.541562342492018e-06,2.541562342492018e-06,1,lagged_1,32,43,False,False,very_weak
Factory_Issue_lag1_x_Sales_causal,dow_cos,2.502851063516356e-06,2.502851063516356e-06,1,lagged_1,33,45,False,False,very_weak
BDT_USD_lag1_x_Sales_causal,Factory_Issue_x_Production_causal,-2.4971306078459817e-06,2.4971306078459817e-06,0,contemporaneous,30,13,False,False,very_weak
Temperature_lag1_x_Sales_causal,Delivery_x_Production_causal,2.4566216606046914e-06,2.4566216606046914e-06,0,contemporaneous,31,14,False,False,very_weak
Humidity_to_Sunshine_ratio_causal,Rainfall,2.45089749257023e-06,2.45089749257023e-06,1,lagged_1,19,4,False,False,very_weak
Factory_Issue_lag1_x_Sales_causal,Factory_Issue_x_Production_causal,2.4431058849499963e-06,2.4431058849499963e-06,1,lagged_1,33,13,False,False,very_weak
Sales,Sunshine,2.3896152298611763e-06,2.3896152298611763e-06,1,lagged_1,0,5,False,True,very_weak
Sales,Production,2.3867936359349152e-06,2.3867936359349152e-06,0,contemporaneous,0,1,False,True,very_weak
Factory_Issue_to_Production_ratio_causal,dom,-2.3482985536806704e-06,2.3482985536806704e-06,1,lagged_1,22,39,False,False,very_weak
iso_week,Rainfall_to_BDT_USD_ratio_causal,2.338754765748535e-06,2.338754765748535e-06,1,lagged_1,43,25,False,False,very_weak
Temperature_lag1_x_Sales_causal,Factory_Issue_x_Production_causal,2.3314218062729546e-06,2.3314218062729546e-06,0,contemporaneous,31,13,False,False,very_weak
Temperature_to_Sunshine_ratio_causal,Rainfall_lag1_x_BDT_USD_causal,2.2968068967702738e-06,2.2968068967702738e-06,1,lagged_1,20,36,False,False,very_weak
Rainfall_lag1_x_Sales_causal,doy,2.278267743151994e-06,2.278267743151994e-06,1,lagged_1,27,42,False,False,very_weak
BDT_USD_lag1_x_Sales_causal,doy,2.26146898322621e-06,2.26146898322621e-06,1,lagged_1,30,42,False,False,very_weak
iso_week,month_sin,-2.2508074744425297e-06,2.2508074744425297e-06,1,lagged_1,43,46,False,False,very_weak
BDT_USD_lag1_x_Sales_causal,Humidity_to_Sunshine_ratio_causal,2.2432657333292484e-06,2.2432657333292484e-06,1,lagged_1,30,19,False,False,very_weak
Delivery_lag1_x_Sales_causal,Factory_Issue_x_Production_causal,-2.2385336683309294e-06,2.2385336683309294e-06,1,lagged_1,26,13,False,False,very_weak
Factory_Issue_to_Delivery_ratio_causal,month_cos,2.2331797953618357e-06,2.2331797953618357e-06,1,lagged_1,21,47,False,False,very_weak
Humidity_lag1_x_Sales_causal,dow_cos,-2.118304131246468e-06,2.118304131246468e-06,1,lagged_1,28,45,False,False,very_weak
Sunshine_lag1_x_Sales_causal,Production,-2.104790996603684e-06,2.104790996603684e-06,0,contemporaneous,29,1,False,False,very_weak
Rainfall_lag1_x_Sales_causal,dom,2.0863968553633875e-06,2.0863968553633875e-06,1,lagged_1,27,39,False,False,very_weak
Temperature_lag1_x_Sales_causal,Factory_Issue_x_Delivery_causal,2.0676534466372106e-06,2.0676534466372106e-06,1,lagged_1,31,12,False,False,very_weak
Delivery_lag1_x_Sales_causal,dow_cos,-2.0516124131310568e-06,2.0516124131310568e-06,1,lagged_1,26,45,False,False,very_weak
Humidity_lag1_x_Sales_causal,Delivery,2.0011213000104824e-06,2.0011213000104824e-06,0,contemporaneous,28,3,False,False,very_weak
Factory_Issue_lag1_x_Sales_causal,Temperature_x_Sunshine_causal,1.9708257517705676e-06,1.9708257517705676e-06,1,lagged_1,33,11,False,False,very_weak
Rainfall_lag1_x_Sales_causal,is_weekend,1.9543749733142734e-06,1.9543749733142734e-06,1,lagged_1,27,38,False,False,very_weak
Delivery_to_Production_ratio_causal,Sunshine,-1.943057716663865e-06,1.943057716663865e-06,1,lagged_1,23,5,False,False,very_weak
Sales,Factory_Issue_x_Production_causal,-1.925759800438834e-06,1.925759800438834e-06,0,contemporaneous,0,13,False,True,very_weak
Factory_Issue_to_Delivery_ratio_causal,Rainfall_x_BDT_USD_causal,1.9098678184341396e-06,1.9098678184341396e-06,1,lagged_1,21,16,False,False,very_weak
Temperature_lag1_x_Sales_causal,dow_sin,1.8796815397312584e-06,1.8796815397312584e-06,0,contemporaneous,31,44,False,False,very_weak
BDT_USD_lag1_x_Sales_causal,Delivery_x_Production_causal,-1.8196963427037412e-06,1.8196963427037412e-06,0,contemporaneous,30,14,False,False,very_weak
Delivery_to_Production_ratio_causal,dom,1.806266843379585e-06,1.806266843379585e-06,1,lagged_1,23,39,False,False,very_weak
Delivery_lag1_x_Sales_causal,Temperature_x_Sunshine_causal,-1.7341557979930713e-06,1.7341557979930713e-06,1,lagged_1,26,11,False,False,very_weak
Delivery_to_Production_ratio_causal,Rainfall_to_BDT_USD_ratio_causal,1.727620885229265e-06,1.727620885229265e-06,1,lagged_1,23,25,False,False,very_weak
Delivery_lag1_x_Sales_causal,Humidity_x_Sunshine_causal,1.7230003443984841e-06,1.7230003443984841e-06,1,lagged_1,26,10,False,False,very_weak
Sunshine_lag1_x_Sales_causal,Sunshine,-1.7147181433321127e-06,1.7147181433321127e-06,1,lagged_1,29,5,False,False,very_weak
Delivery_to_Production_ratio_causal,Temperature_x_Sunshine_causal,1.6657028298608944e-06,1.6657028298608944e-06,1,lagged_1,23,11,False,False,very_weak
Production_lag1_x_Sales_causal,Factory_Issue_x_Delivery_causal,1.6356521499510831e-06,1.6356521499510831e-06,1,lagged_1,32,12,False,False,very_weak
Factory_Issue_to_Delivery_ratio_causal,quarter,-1.6090016810297366e-06,1.6090016810297366e-06,1,lagged_1,21,41,False,False,very_weak
Factory_Issue_lag1_x_Sales_causal,BDT_USD,-1.6024268358195856e-06,1.6024268358195856e-06,1,lagged_1,33,8,False,False,very_weak
Rainfall_lag1_x_Sales_causal,BDT_USD,1.5860686380608192e-06,1.5860686380608192e-06,1,lagged_1,27,8,False,False,very_weak
Factory_Issue_to_Production_ratio_causal,Temperature_to_Humidity_ratio_causal,1.5555462185853514e-06,1.5555462185853514e-06,1,lagged_1,22,18,False,False,very_weak
Factory_Issue_to_Delivery_ratio_causal,dow_sin,1.4931568966470521e-06,1.4931568966470521e-06,1,lagged_1,21,44,False,False,very_weak
Sunshine_lag1_x_Sales_causal,Delivery_x_Production_causal,-1.444615617012446e-06,1.444615617012446e-06,0,contemporaneous,29,14,False,False,very_weak
Factory_Issue_to_Delivery_ratio_causal,Temperature_x_Humidity_causal,-1.439311113324061e-06,1.439311113324061e-06,1,lagged_1,21,9,False,False,very_weak
Factory_Issue_to_Production_ratio_causal,Sunshine,1.4198468700754451e-06,1.4198468700754451e-06,1,lagged_1,22,5,False,False,very_weak
BDT_USD_lag1_x_Sales_causal,Factory_Issue_x_Delivery_causal,-1.4094433987938606e-06,1.4094433987938606e-06,1,lagged_1,30,12,False,False,very_weak
Delivery_to_Production_ratio_causal,Rainfall_x_Sunshine_causal,-1.375980256380326e-06,1.375980256380326e-06,1,lagged_1,23,15,False,False,very_weak
Factory_Issue_to_Production_ratio_causal,Humidity_x_Sunshine_causal,1.3682409009903617e-06,1.3682409009903617e-06,1,lagged_1,22,10,False,False,very_weak
BDT_USD_lag1_x_Sales_causal,Rainfall_to_Sunshine_ratio_causal,-1.3676701540732417e-06,1.3676701540732417e-06,1,lagged_1,30,24,False,False,very_weak
Production_lag1_x_Sales_causal,is_weekend,-1.323845053020195e-06,1.323845053020195e-06,1,lagged_1,32,38,False,False,very_weak
Factory_Issue_lag1_x_Sales_causal,Humidity_x_Sunshine_causal,-1.315502020875833e-06,1.315502020875833e-06,1,lagged_1,33,10,False,False,very_weak
Factory_Issue_to_Production_ratio_causal,dow_cos,1.3054999341566111e-06,1.3054999341566111e-06,1,lagged_1,22,45,False,False,very_weak
Factory_Issue_to_Production_ratio_causal,Factory_Issue_x_Production_causal,-1.3049630768307313e-06,1.3049630768307313e-06,1,lagged_1,22,13,False,False,very_weak
Rainfall_lag1_x_Sales_causal,Factory_Issue_x_Delivery_causal,1.3000280806347848e-06,1.3000280806347848e-06,1,lagged_1,27,12,False,False,very_weak
Temperature_lag1_x_Sales_causal,BDT_USD,-1.2517326819547235e-06,1.2517326819547235e-06,1,lagged_1,31,8,False,False,very_weak
Humidity_lag1_x_Sales_causal,Sunshine,-1.2445355885269282e-06,1.2445355885269282e-06,1,lagged_1,28,5,False,False,very_weak
Humidity_lag1_x_Sales_causal,Delivery,-1.2294634523067697e-06,1.2294634523067697e-06,1,lagged_1,28,3,False,False,very_weak
iso_week,Rainfall_lag1_x_BDT_USD_causal,-1.1798967345572104e-06,1.1798967345572104e-06,1,lagged_1,43,36,False,False,very_weak
Delivery_to_Production_ratio_causal,Rainfall,1.172089477475383e-06,1.172089477475383e-06,1,lagged_1,23,4,False,False,very_weak
Humidity_lag1_x_Sales_causal,Production,-1.1647637787619313e-06,1.1647637787619313e-06,1,lagged_1,28,1,False,False,very_weak
Delivery_lag1_x_Sales_causal,Factory_Issue,1.159095793086658e-06,1.159095793086658e-06,1,lagged_1,26,2,False,False,very_weak
Rainfall_lag1_x_Sales_causal,Sunshine,-1.1296704479868129e-06,1.1296704479868129e-06,1,lagged_1,27,5,False,False,very_weak
Delivery_to_Production_ratio_causal,Humidity_x_Sunshine_causal,-1.1250928219198616e-06,1.1250928219198616e-06,1,lagged_1,23,10,False,False,very_weak
Sales,Production,1.107204604404005e-06,1.107204604404005e-06,1,lagged_1,0,1,False,True,very_weak
Rainfall_lag1_x_Sales_causal,Rainfall_lag1_x_Sunshine_causal,-1.0884751715064474e-06,1.0884751715064474e-06,1,lagged_1,27,35,False,False,very_weak
Delivery_to_Production_ratio_causal,BDT_USD,-1.0651190435185804e-06,1.0651190435185804e-06,1,lagged_1,23,8,False,False,very_weak
Factory_Issue_to_Delivery_ratio_causal,Delivery_x_Production_causal,-1.0474401962022042e-06,1.0474401962022042e-06,1,lagged_1,21,14,False,False,very_weak
Humidity_lag1_x_Sales_causal,Humidity_lag1_x_Sunshine_causal,1.0196680841600064e-06,1.0196680841600064e-06,1,lagged_1,28,34,False,False,very_weak
Humidity_lag1_x_Sales_causal,Factory_Issue_x_Delivery_causal,1.002687947528584e-06,1.002687947528584e-06,1,lagged_1,28,12,False,False,very_weak
Factory_Issue_lag1_x_Sales_causal,Humidity_to_Sunshine_ratio_causal,9.997283030671295e-07,9.997283030671295e-07,1,lagged_1,33,19,False,False,very_weak
Rainfall_lag1_x_BDT_USD_causal,Temperature,9.822129777858501e-07,9.822129777858501e-07,1,lagged_1,36,7,False,False,very_weak
Delivery_to_Production_ratio_causal,Rainfall_lag1_x_Sunshine_causal,-9.67979338167094e-07,9.67979338167094e-07,1,lagged_1,23,35,False,False,very_weak
Temperature_lag1_x_Sales_causal,dow_cos,9.621002171988625e-07,9.621002171988625e-07,1,lagged_1,31,45,False,False,very_weak
Sales,Delivery,9.610540771952804e-07,9.610540771952804e-07,1,lagged_1,0,3,False,True,very_weak
Rainfall_lag1_x_Sales_causal,Factory_Issue,9.557277510278053e-07,9.557277510278053e-07,1,lagged_1,27,2,False,False,very_weak
Production_lag1_x_Sales_causal,Factory_Issue,-9.506880549982602e-07,9.506880549982602e-07,1,lagged_1,32,2,False,False,very_weak
Sunshine_lag1_x_Sales_causal,Production,-9.491372972697952e-07,9.491372972697952e-07,1,lagged_1,29,1,False,False,very_weak
Sales,BDT_USD,9.490945286445025e-07,9.490945286445025e-07,1,lagged_1,0,8,False,True,very_weak
Delivery_to_Production_ratio_causal,Rainfall_x_BDT_USD_causal,-9.431139284386993e-07,9.431139284386993e-07,1,lagged_1,23,16,False,False,very_weak
Temperature_lag1_x_Sales_causal,Sunshine,-9.386034168302557e-07,9.386034168302557e-07,1,lagged_1,31,5,False,False,very_weak
Delivery_lag1_x_Sales_causal,Humidity_lag1_x_Sunshine_causal,9.319685745912915e-07,9.319685745912915e-07,1,lagged_1,26,34,False,False,very_weak
Rainfall_lag1_x_Sales_causal,Rainfall_x_Sunshine_causal,9.037426476429758e-07,9.037426476429758e-07,1,lagged_1,27,15,False,False,very_weak
Rainfall_lag1_x_Sales_causal,quarter,-8.905838657924381e-07,8.905838657924381e-07,1,lagged_1,27,41,False,False,very_weak
Temperature_lag1_x_Sales_causal,dow_cos,8.895900890017475e-07,8.895900890017475e-07,0,contemporaneous,31,45,False,False,very_weak
Rainfall_lag1_x_Sales_causal,Delivery,8.692159495050227e-07,8.692159495050227e-07,1,lagged_1,27,3,False,False,very_weak
Humidity_lag1_x_Sales_causal,Temperature_x_Sunshine_causal,-8.680564702456221e-07,8.680564702456221e-07,1,lagged_1,28,11,False,False,very_weak
Factory_Issue_to_Production_ratio_causal,Rainfall_x_BDT_USD_causal,8.637386939149869e-07,8.637386939149869e-07,1,lagged_1,22,16,False,False,very_weak
Factory_Issue_to_Production_ratio_causal,Rainfall_lag1_x_Sunshine_causal,8.531265311137929e-07,8.531265311137929e-07,1,lagged_1,22,35,False,False,very_weak
Factory_Issue_lag1_x_Sales_causal,month,-8.372346924001437e-07,8.372346924001437e-07,1,lagged_1,33,40,False,False,very_weak
Production_lag1_x_Sales_causal,Humidity,-8.355650380027455e-07,8.355650380027455e-07,0,contemporaneous,32,6,False,False,very_weak
Rainfall_lag1_x_Sales_causal,Factory_Issue_x_Production_causal,8.230584274862272e-07,8.230584274862272e-07,1,lagged_1,27,13,False,False,very_weak
Rainfall_lag1_x_Sales_causal,Rainfall,-8.227772501027861e-07,8.227772501027861e-07,1,lagged_1,27,4,False,False,very_weak
Sales,Factory_Issue_x_Production_causal,8.219924298255492e-07,8.219924298255492e-07,1,lagged_1,0,13,False,True,very_weak
BDT_USD_lag1_x_Sales_causal,Delivery,-8.097232644464746e-07,8.097232644464746e-07,1,lagged_1,30,3,False,False,very_weak
Sales,Humidity_lag1_x_Sunshine_causal,-8.05983333427831e-07,8.05983333427831e-07,1,lagged_1,0,34,False,True,very_weak
Production_lag1_x_Sales_causal,BDT_USD,7.731501431360339e-07,7.731501431360339e-07,1,lagged_1,32,8,False,False,very_weak
Humidity_lag1_x_Sales_causal,dow_sin,7.684367465878379e-07,7.684367465878379e-07,1,lagged_1,28,44,False,False,very_weak
quarter,Temperature,-7.537647267244546e-07,7.537647267244546e-07,1,lagged_1,41,7,False,False,very_weak
Factory_Issue_to_Production_ratio_causal,BDT_USD,7.50785635312137e-07,7.50785635312137e-07,1,lagged_1,22,8,False,False,very_weak
Delivery_lag1_x_Sales_causal,BDT_USD,7.490825318764813e-07,7.490825318764813e-07,1,lagged_1,26,8,False,False,very_weak
Humidity_x_Sunshine_causal,Temperature,7.478045370343036e-07,7.478045370343036e-07,1,lagged_1,10,7,False,False,very_weak
Sunshine_lag1_x_Sales_causal,Humidity_lag1_x_Sunshine_causal,7.456912846966001e-07,7.456912846966001e-07,1,lagged_1,29,34,False,False,very_weak
Factory_Issue_to_Production_ratio_causal,Rainfall_to_BDT_USD_ratio_causal,-7.435483526579385e-07,7.435483526579385e-07,1,lagged_1,22,25,False,False,very_weak
Sunshine_lag1_x_Sales_causal,Temperature_x_Sunshine_causal,-7.42447350499249e-07,7.42447350499249e-07,1,lagged_1,29,11,False,False,very_weak
Rainfall_lag1_x_Sales_causal,month_sin,-7.416264897167245e-07,7.416264897167245e-07,1,lagged_1,27,46,False,False,very_weak
Sales,Temperature_x_Sunshine_causal,7.40433070116741e-07,7.40433070116741e-07,1,lagged_1,0,11,False,True,very_weak
BDT_USD_lag1_x_Sales_causal,month,-7.349442299521469e-07,7.349442299521469e-07,1,lagged_1,30,40,False,False,very_weak
Factory_Issue_to_Delivery_ratio_causal,Rainfall_lag1_x_BDT_USD_causal,-7.31472569003973e-07,7.31472569003973e-07,1,lagged_1,21,36,False,False,very_weak
Sunshine_lag1_x_Sales_causal,Delivery,-7.111206262949272e-07,7.111206262949272e-07,1,lagged_1,29,3,False,False,very_weak
Humidity_lag1_x_Sales_causal,Humidity_x_Sunshine_causal,7.094003176554248e-07,7.094003176554248e-07,1,lagged_1,28,10,False,False,very_weak
BDT_USD_lag1_x_Sales_causal,is_weekend,-7.029708089689883e-07,7.029708089689883e-07,1,lagged_1,30,38,False,False,very_weak
Delivery_lag1_x_Sales_causal,Production,6.902861740093543e-07,6.902861740093543e-07,1,lagged_1,26,1,False,False,very_weak
Factory_Issue_to_Delivery_ratio_causal,Rainfall_to_BDT_USD_ratio_causal,6.828275170109373e-07,6.828275170109373e-07,1,lagged_1,21,25,False,False,very_weak
Sunshine_lag1_x_Sales_causal,is_weekend,6.609169300349649e-07,6.609169300349649e-07,1,lagged_1,29,38,False,False,very_weak
Factory_Issue_lag1_x_Sales_causal,Delivery_x_Production_causal,6.507144605249382e-07,6.507144605249382e-07,1,lagged_1,33,14,False,False,very_weak
Sunshine_lag1_x_Sales_causal,Delivery_x_Production_causal,-6.446812341801173e-07,6.446812341801173e-07,1,lagged_1,29,14,False,False,very_weak
Humidity_lag1_x_Sales_causal,is_weekend,6.408566176767566e-07,6.408566176767566e-07,1,lagged_1,28,38,False,False,very_weak
Sunshine_lag1_x_Sales_causal,Factory_Issue,-6.297889054755619e-07,6.297889054755619e-07,1,lagged_1,29,2,False,False,very_weak
Sales,is_weekend,-6.082362047157879e-07,6.082362047157879e-07,1,lagged_1,0,38,False,True,very_weak
Production_lag1_x_Sales_causal,Sunshine,-6.019725118818441e-07,6.019725118818441e-07,1,lagged_1,32,5,False,False,very_weak
Delivery_lag1_x_Sales_causal,Delivery_x_Production_causal,-5.981830446576649e-07,5.981830446576649e-07,1,lagged_1,26,14,False,False,very_weak
BDT_USD_lag1_x_Sales_causal,Factory_Issue,-5.956470721299933e-07,5.956470721299933e-07,1,lagged_1,30,2,False,False,very_weak
Factory_Issue_to_Production_ratio_causal,Rainfall_x_Sunshine_causal,5.914701743427979e-07,5.914701743427979e-07,1,lagged_1,22,15,False,False,very_weak
Rainfall_lag1_x_Sales_causal,Humidity,-5.910281050578525e-07,5.910281050578525e-07,1,lagged_1,27,6,False,False,very_weak
Factory_Issue_lag1_x_Sales_causal,Factory_Issue,-5.891659899730917e-07,5.891659899730917e-07,1,lagged_1,33,2,False,False,very_weak
Delivery_to_Production_ratio_causal,Temperature_x_Humidity_causal,-5.878884170294431e-07,5.878884170294431e-07,1,lagged_1,23,9,False,False,very_weak
Humidity_lag1_x_Sales_causal,Factory_Issue,-5.860078699894819e-07,5.860078699894819e-07,1,lagged_1,28,2,False,False,very_weak
Humidity_lag1_x_Sales_causal,Factory_Issue_x_Production_causal,-5.593901248794006e-07,5.593901248794006e-07,1,lagged_1,28,13,False,False,very_weak
Rainfall_lag1_x_Sales_causal,Rainfall_to_BDT_USD_ratio_causal,-5.563611730120105e-07,5.563611730120105e-07,1,lagged_1,27,25,False,False,very_weak
Delivery_lag1_x_Sales_causal,Humidity_lag1_x_Sunshine_causal,5.447312627296265e-07,5.447312627296265e-07,0,contemporaneous,26,34,False,False,very_weak
Temperature_x_Humidity_causal,Temperature,-5.419583919273863e-07,5.419583919273863e-07,1,lagged_1,9,7,False,False,very_weak
BDT_USD_lag1_x_Sales_causal,dow_sin,-5.388546037049692e-07,5.388546037049692e-07,1,lagged_1,30,44,False,False,very_weak
Sales,month,5.332287111201447e-07,5.332287111201447e-07,1,lagged_1,0,40,False,True,very_weak
Factory_Issue_lag1_x_Sales_causal,Delivery,5.299161011979407e-07,5.299161011979407e-07,1,lagged_1,33,3,False,False,very_weak
Temperature_lag1_x_Sales_causal,Factory_Issue_x_Production_causal,-5.298624673205568e-07,5.298624673205568e-07,1,lagged_1,31,13,False,False,very_weak
BDT_USD_lag1_x_Sales_causal,BDT_USD,5.21269045225994e-07,5.21269045225994e-07,1,lagged_1,30,8,False,False,very_weak
Rainfall_lag1_x_Sales_causal,Rainfall_x_BDT_USD_causal,-5.058104226648251e-07,5.058104226648251e-07,1,lagged_1,27,16,False,False,very_weak
Factory_Issue_to_Production_ratio_causal,Humidity,5.048386236204362e-07,5.048386236204362e-07,1,lagged_1,22,6,False,False,very_weak
